,channel_id,video_id,comment_id,date,author,comment_text,sentiment
1092,,rHux0gMZ3Eg,UgzIuheCfKHFE5a-cDF4AaABAg,2021-07-01T19:38:10Z,Ahmad,"Thx Mosh .... :) if you would do a .NET MAUI Masterclass when it's officially  released, it would be awesome :)",positive
1093,,rHux0gMZ3Eg,UgxGeBhj-_ykbx8fZNd4AaABAg,2021-07-01T19:11:51Z,ali ali,Dr. Mosh  Do you give courses in cybersecurity ?,neutral
1094,,rHux0gMZ3Eg,UgxeAjtArwiTQcw7nKt4AaABAg,2021-07-01T18:46:20Z,asman darya,"Hi, I am Roozbeh Mahmoudi from Iran and I am 14 years old. I want a web developer front To be. I do not know where to start and how many hours a day to study, please help us",positive
1095,,rHux0gMZ3Eg,UgxQxC6JZ6_Wgetsnsx4AaABAg,2021-07-01T18:13:59Z,Dewarshi Shukla,"Exception in thread django-main-thread:
Traceback (most recent call last):
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\threading.py"", line 954, in _bootstrap_inner
    self.run()
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\threading.py"", line 892, in run
    self._target(*self._args, **self._kwargs)
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\autoreload.py"", line 64, in wrapper
    fn(*args, **kwargs)
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\management\commands\runserver.py"", line 118, in inner_run
    self.check(display_num_errors=True)
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\management\base.py"", line 419, in check
    all_issues = checks.run_checks(
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\checks\registry.py"", line 76, in run_checks
    new_errors = check(app_configs=app_configs, databases=databases)
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\checks\urls.py"", line 13, in check_url_config
    return check_resolver(resolver)
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\checks\urls.py"", line 23, in check_resolver
    return check_method()
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\urls\resolvers.py"", line 412, in check
    for pattern in self.url_patterns:
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py"", line 48, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\urls\resolvers.py"", line 598, in url_patterns
    patterns = getattr(self.urlconf_module, ""urlpatterns"", self.urlconf_module)
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py"", line 48, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\site-packages\django\urls\resolvers.py"", line 591, in urlconf_module
    return import_module(self.urlconf_name)
  File ""C:\Users\Dewarshi\AppData\Local\Programs\Python\Python39\lib\importlib\__init__.py"", line 127, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
  File ""<frozen importlib._bootstrap>"", line 1030, in _gcd_import
  File ""<frozen importlib._bootstrap>"", line 1007, in _find_and_load
  File ""<frozen importlib._bootstrap>"", line 986, in _find_and_load_unlocked
  File ""<frozen importlib._bootstrap>"", line 680, in _load_unlocked
  File ""<frozen importlib._bootstrap_external>"", line 790, in exec_module
  File ""<frozen importlib._bootstrap>"", line 228, in _call_with_frames_removed
  File ""C:\Users\Dewarshi\PycharmProjects\djangoProject1\Pyshop\Pyshop\urls.py"", line 21, in <module>
    path('products/', include(products.urls)),
NameError: name 'products' is not defined

#How to deal with this error ?",positive
1096,,rHux0gMZ3Eg,UgxtrsrTjDkclv9Vj-F4AaABAg,2021-07-01T17:48:14Z,Jorge Peralta,Flawless as always 👌!!!   Hey mosh when can we expect a android course  from you  with Kotlin and Java?,positive
1097,,rHux0gMZ3Eg,UgxX25RyeuHQEyDHhDF4AaABAg,2021-07-01T15:54:01Z,sebastian smal,"Please, can You do tutorial about setting django for production? Like static file, media_cdn, etc.",positive
1098,,rHux0gMZ3Eg,Ugy5BQk7WWJF6LBb9Kd4AaABAg,2021-07-01T15:36:25Z,sebastian Baiju,Can you provide django rest framework  in website,neutral
1099,,rHux0gMZ3Eg,UgzHYpxDJpoJR6P0t814AaABAg,2021-07-01T15:28:46Z,sebastian Baiju,Can you provide an android  application to take your course,neutral
1100,,rHux0gMZ3Eg,UgwRGuIKjI86VnHL8KV4AaABAg,2021-07-01T13:52:22Z,Salam Salehpour,"بازم ممنونم بابت دوره های فوق العادت
مشفق جان ممنون میشیم یه دوره هم در مورد مباحث معماری نرم افزار بسازی",neutral
1101,,rHux0gMZ3Eg,Ugzy434ctC7PvzL5Ipx4AaABAg.9PFoL_GDVZq9i4BfJuc8zt,2022-11-06T03:29:33Z,Aesthetic God,"Hey, I want to start learning python and web development but I'm not from the comp. sci background. so does anyone has any suggestions to develop my skills from the base? let me know your thoughts plz",negative
1102,,rHux0gMZ3Eg,Ugzy434ctC7PvzL5Ipx4AaABAg.9PFoL_GDVZq9hVlLkrNq0C,2022-10-22T23:58:09Z,Nature & People,Have you had any commercial experience before landing the front-end job?,neutral
1103,,rHux0gMZ3Eg,Ugzy434ctC7PvzL5Ipx4AaABAg.9PFoL_GDVZq9gyFtDj9Ze5,2022-10-09T14:20:19Z,HellAnon,@Young Mingo i am learning all of the courses with mosh tutorials here and where he hasn't posted a video yet i check on other guys,negative
1104,,rHux0gMZ3Eg,Ugzy434ctC7PvzL5Ipx4AaABAg.9PFoL_GDVZq9bB_yffCB9A,2022-05-19T00:45:34Z,surya ch,​ yho,neutral
1105,,rHux0gMZ3Eg,Ugzy434ctC7PvzL5Ipx4AaABAg.9PFoL_GDVZq9bB_yNFxJM9,2022-05-19T00:45:31Z,surya ch,​,neutral
1106,,rHux0gMZ3Eg,UgwP1hCNMjlmEnJadYh4AaABAg,2021-07-01T11:42:11Z,Ultra eye,I tried to pay with debitcard and gpay. But payment failed 2times,negative
1107,,rHux0gMZ3Eg,Ugw2k9tlvJY7WsDgJWd4AaABAg,2021-07-01T11:02:51Z,Somali Freelancer,Theacher wich software u use when you edit your videos,neutral
1108,,rHux0gMZ3Eg,UgyVPFns4-vCSPQVY1R4AaABAg,2021-07-01T09:54:53Z,Moanv,"Hi Mosh, when you run a program in python, I Don't see the [Running] and the file path, how did you manage to do it, I work on Windows, please help",neutral
1109,,rHux0gMZ3Eg,Ugz2q31Lg3lpiVlUX5J4AaABAg,2021-07-01T09:28:20Z,Gopalan Nair,the legend is back!!!!!,neutral
1110,,rHux0gMZ3Eg,Ugxs8JXswOqWTPF99uF4AaABAg,2021-07-01T07:35:15Z,PALLA RAJESH,Hi mosh love your explanation please do devops tools as soon as possible,positive
1111,,rHux0gMZ3Eg,UgzuhFSJf0xmv1XSBd94AaABAg,2021-07-01T05:50:18Z,Ethan Lal,"Awesome video Mosh! Though I'd like to see your face sometimes too, like in your Java course. It's really encouraging.",positive
1112,,rHux0gMZ3Eg,UgySxOJHeTE0z4zUPc54AaABAg,2021-07-01T02:29:50Z,Vishal Adhithya,In windows it's scripts not bin while choosing the path for the interpreter,neutral
1113,,rHux0gMZ3Eg,UgxRwbSxbWKZLrCKK1N4AaABAg,2021-06-30T22:27:33Z,Ishara Perera,Thank you Mosh!,neutral
1114,,rHux0gMZ3Eg,Ugy874-CiVZI7O47iP94AaABAg,2021-06-30T21:39:17Z,No Copyright Gameplay Stock Videos,"One place you will get stuck is using cmd on the storefront folder, which actually is different on windows(don't know if it is for Python 3.7), but once you have installed django using pipenv, you need to go to the folder in C:\Users\Your_name\.virtualenvs\storefrontkhfsjkfs4\Scripts\ and open a cmd there and then run all the commands from pipenv shell and others.",neutral
1115,,rHux0gMZ3Eg,UgxLyEz_7pfKpdmA8294AaABAg,2021-06-30T21:27:31Z,Malaxor,"Mosh, are you going to release a Django course on Udemy?",neutral
1116,,rHux0gMZ3Eg,UgyeY3cf6cBcVFTAVMV4AaABAg,2021-06-30T20:36:29Z,DG,"You should make tutorials on Laravel, Laravel community needs your teaching.",neutral
1117,,rHux0gMZ3Eg,UgyZUJy_ZEM77lXQj8p4AaABAg,2021-06-30T18:56:27Z,FAIAZ ACADEMY,Thanks mosh. I'm always looking for new videos. Really I love your training.,positive
1118,,rHux0gMZ3Eg,UgwOv0netIB4fzSVt_94AaABAg,2021-06-30T17:04:07Z,malicious,Spring Boot backend + React frontend app tutorial next Mosh? Please😄,neutral
1119,,rHux0gMZ3Eg,Ugx5eYhB3wW99vTMsjN4AaABAg,2021-06-30T16:17:46Z,shankar uma,Sir we need atleast 6 hr course on Django please,neutral
1120,,rHux0gMZ3Eg,UgyjolYFIos5gBxML7d4AaABAg,2021-06-30T16:17:13Z,Anas Memon,Mosh sir make php laravel course please sir i am your big fan,neutral
1121,,rHux0gMZ3Eg,UgzWAjrBbfjuvwLS-Vd4AaABAg,2021-06-30T16:15:59Z,Pritam Naskar,Learned angular from your video....now this time it's the time for django,neutral
1122,,rHux0gMZ3Eg,UgyWuVRPplszUnXJXi14AaABAg,2021-06-30T15:53:58Z,Oluwatobi Ojo,please how do i solve this app can't run on your pc... windows,neutral
1123,,rHux0gMZ3Eg,Ugwx4tMOiKE28usWX-B4AaABAg,2021-06-30T15:18:57Z,Deepak Kumar,Hey mosh thanks for this tutorial. When are you launching django rest framework tutorial,positive
1124,,rHux0gMZ3Eg,UgzHiiu-cWwj9cXN1Wp4AaABAg,2021-06-30T14:30:41Z,K Muralikrishna,pleases upload other too,negative
1125,,rHux0gMZ3Eg,UgxF00umILivWNvNazl4AaABAg.9PDKM-q7Mgu9pDOxspmSFM,2023-05-02T16:58:36Z,JuniorMR,Me too,neutral
1126,,rHux0gMZ3Eg,UgxF00umILivWNvNazl4AaABAg.9PDKM-q7Mgu9oAiWeJWBwY,2023-04-06T19:29:08Z,God's own Anointed,Same here,neutral
1127,,rHux0gMZ3Eg,UgxF00umILivWNvNazl4AaABAg.9PDKM-q7Mgu9nViFBSAD-Z,2023-03-21T02:39:24Z,hostilesinbound,@Mazi Ochendu gf,neutral
1128,,rHux0gMZ3Eg,UgxF00umILivWNvNazl4AaABAg.9PDKM-q7Mgu9jD6F-CyCzR,2022-12-04T11:06:41Z,S RA,yes.. its very much confidential,positive
1129,,rHux0gMZ3Eg,UgxF00umILivWNvNazl4AaABAg.9PDKM-q7Mgu9hC8IPzh-v9,2022-10-15T09:02:36Z,subi ginu,@Prashant Budha Magar p0p9l0p,neutral
1130,,rHux0gMZ3Eg,UgwTZ88MqK0QDasebtt4AaABAg,2021-06-30T12:54:57Z,Arian Shirmohammadi,that's how a high-quality course look like,neutral
1131,,rHux0gMZ3Eg,Ugy2VlrF7PA71mLCKpR4AaABAg,2021-06-30T11:01:45Z,Rafsan Rifat,"I completed Your Python  course,   and I  was waiting for your Django course.  
And Finally here it is  😍😍😍.
Thank you Mosh 💖",neutral
1132,,rHux0gMZ3Eg,UgzSURigdacFegj3aUt4AaABAg,2021-06-30T10:11:13Z,Harshad Shringi,Thanks Mosh !! I was eagerly waiting for it exclusively from you .,positive
1133,,rHux0gMZ3Eg,UgytsJ2uPM9BAU3J8gF4AaABAg,2021-06-30T09:44:24Z,Neutrinosss,Hi Mosh. Thanks for teaching me Python. Will you have a flutter course soon?,positive
1134,,rHux0gMZ3Eg,UgyzeTU7aB86ZwVMC1V4AaABAg,2021-06-30T08:27:14Z,For kids by kids,"Mosh, Which theme did you use in this tutorial?",neutral
1135,,rHux0gMZ3Eg,UgyH3P1S59T0FWlw4uR4AaABAg,2021-06-30T08:01:23Z,Sachin Narendra,Like python for beginners can you make c++ please mosh,neutral
1136,,rHux0gMZ3Eg,Ugxz2p2l_t4J4Dd91t94AaABAg,2021-06-30T07:41:39Z,Programming With Pakistan,"Hi Mash,
making a video on web scraping for Beginners",neutral
1137,,rHux0gMZ3Eg,UgyqGREL3wQPDJk-K_h4AaABAg,2021-06-30T07:35:16Z,SG TECH,"could you please clear about all-access membership ...all course available there?..& 2,156 rupees for one month only?",positive
1138,,rHux0gMZ3Eg,Ugz2HsxQxOrNwDxPPM54AaABAg,2021-06-30T07:05:31Z,SG TECH,"sir could you please say course amount in indian rupees?
\",neutral
1139,,rHux0gMZ3Eg,Ugwrj5LxJcWAWt6qec94AaABAg,2021-06-30T06:23:26Z,ആരാണ് ഞാൻ,Mosh ..........💌,neutral
1140,,rHux0gMZ3Eg,UgwosaksyhIO53u8dmR4AaABAg,2021-06-30T06:22:46Z,ആരാണ് ഞാൻ,Any 🇮🇳 and here,neutral
1141,,rHux0gMZ3Eg,Ugxco9gh3IkUtqRf_O54AaABAg,2021-06-30T05:06:52Z,Filipe,what is his zsh theme?,neutral
1142,,rHux0gMZ3Eg,Ugxv6fl52oMF-8zVf8x4AaABAg,2021-06-30T04:39:11Z,Krishna Manohar,"please include the following topics also:
Can you include:
Clearly, rabbitMQ
Microservices
Async with Django
Class-based views
Middlewares & Custom Middlewares
Mixins & Custom Mixins
Signals, etc.",positive
1143,,rHux0gMZ3Eg,UgxMZzNAgsCdO3_hBzd4AaABAg,2021-06-30T04:23:03Z,K Muralikrishna,eagerly waiting for this 😍😍,neutral
1144,,rHux0gMZ3Eg,UgxckM_ck0QFHoPUNV14AaABAg,2021-06-30T04:02:23Z,Ali Bakhshi,I'm waiting for flutter course.,neutral
1145,,rHux0gMZ3Eg,Ugw9YZNfMaZg150ekNx4AaABAg,2021-06-30T03:52:42Z,Deepak Khanna,Bring the next part of HTML Please,neutral
1146,,rHux0gMZ3Eg,Ugw7nB9cLY1kHrBA2wF4AaABAg,2021-06-30T03:10:47Z,Muhammad Huzaifa,Mosh plz allow debit cards to be accepted in your paid course,neutral
1147,,rHux0gMZ3Eg,UgySZ6FBJdmQbs3gu8p4AaABAg,2021-06-30T02:43:14Z,Suman Pokhrel,"Nice tutorial, i also want to create tutorial videos oike this, what tools do you use to create such smooth animations ?? Can someone tell me this",positive
1148,,rHux0gMZ3Eg,Ugwy69tMWdzlSpPDmgZ4AaABAg,2021-06-30T02:39:01Z,Joyce Sabwe,thanks a lot for this course! so useful,positive
1149,,rHux0gMZ3Eg,UgyXUBaaDcuFh9OCUxd4AaABAg,2021-06-30T02:33:54Z,Shabab Ali,Dude ur voice and accent is sooooo much like cs dojo,positive
1150,,rHux0gMZ3Eg,UgyIZ3b8qyM8VGDZ48J4AaABAg,2021-06-30T02:26:51Z,Rbn,"Always bring a great course! What's next? I'm interested in Java Spring Boot! 
Thank you.",positive
1151,,rHux0gMZ3Eg,UgybtSU8jcYm_Lf1ZM94AaABAg,2021-06-29T21:26:35Z,Winner Singh,"I am going to start this django series on Apple m1,  my question is if I start on this, will all command line extension and other thing work correctly?",negative
1152,,rHux0gMZ3Eg,Ugz9LWMZbfv2mEFDsQV4AaABAg,2021-06-29T20:26:29Z,mehedi hasan nasim -1816,"finally, i was start learning programming with your 6hrs python course & move to learn django. in the time of learning django & searching, i felt if you made django tutorial too, that ease half of my confusion on it.
now, i'm hoping you will put some video on some advance level of operations (adding on REST framework) with Django <3",positive
1153,,rHux0gMZ3Eg,Ugz_1wazLIRVcoATcMZ4AaABAg,2021-06-29T19:10:46Z,Soumadip Dey,nice video,positive
1154,,rHux0gMZ3Eg,UgxPplBZ8izUJ6ubuI54AaABAg,2021-06-29T19:10:19Z,Soumadip Dey,Please make a video on how to install zsh and customization as your terminal,neutral
1155,,rHux0gMZ3Eg,UgygVM5eIf0-3LpDHkZ4AaABAg,2021-06-29T17:56:37Z,Alone with God - Meditation songs & prayer,Sir Mosh when are you going to release the next django Tutorial please,neutral
1156,,rHux0gMZ3Eg,UgxhJ1mX6-a-beUIhmJ4AaABAg,2021-06-29T17:50:42Z,Developer Ethan,"Thanks a lot MOSH, I've been looking everywhere, I neeeeeded this!!!",positive
1157,,rHux0gMZ3Eg,UgyktYt8377al5v3pkZ4AaABAg,2021-06-29T17:48:36Z,Anass M,Any idea if there will be a complete Kubernetes course (AKS on bonus) ?,positive
1158,,rHux0gMZ3Eg,Ugxo39kPjxd9bI95wWt4AaABAg,2021-06-29T17:32:13Z,Arun kumar,Sir please keep live class on YouTube,positive
1159,,rHux0gMZ3Eg,Ugxo2SFGGp0DJU2vzVN4AaABAg,2021-06-29T17:31:09Z,Arun kumar,I am big fan of u mosh sir,neutral
1160,,rHux0gMZ3Eg,UgzbiODiV9yy0xe12Mx4AaABAg,2021-06-29T16:58:38Z,Om Patel,Eagerly waiting for your Flutter Tutorial please bring it as soon as possible,neutral
1161,,rHux0gMZ3Eg,UgzIIElmizDwWqvjWvR4AaABAg,2021-06-29T16:38:01Z,Mohammad Haidar,Besttt legeeeeeeend eveeer ♡♡♡,neutral
1162,,rHux0gMZ3Eg,UgxFpVZ1ut7Kk98h5tB4AaABAg,2021-06-29T16:25:48Z,Arun,Hi mosh please post a video of top programming languages in 2021,positive
1163,,rHux0gMZ3Eg,UgwXBxudps58GQN_SMt4AaABAg,2021-06-29T16:11:06Z,Radu Nicolae,"you are a legend mosh
- 1h of django
- completely free - no ads at all
- great trainer

what else can i request? :) thank you so very much mosh for everything you have tought me and millions of other persons so far <3",positive
1164,,rHux0gMZ3Eg,Ugyw8LGgTiAudXHECZd4AaABAg,2021-06-29T15:21:37Z,Girish Kumar,"You are just amazing.
Love you tutorials.",positive
1165,,rHux0gMZ3Eg,UgzyfbZM-Aq9WVHZt0V4AaABAg,2021-06-29T15:20:33Z,sina der,I dont know what is problem but my vs cod not  action like your vs and pipenv dont work,negative
1166,,rHux0gMZ3Eg,UgxwxS7Yhx9_6zpZmkt4AaABAg,2021-06-29T13:48:47Z,Umar Farooq,I'll highly recommend to use PyCharm Professional.,positive
1167,,rHux0gMZ3Eg,UgxIZOPiy7cTAjSDpcx4AaABAg,2021-06-29T13:00:52Z,MUHAMMAD NASSER,Finally 🙂✌️,neutral
1168,,rHux0gMZ3Eg,UgwPXxtyhASdIiHaFm94AaABAg,2021-06-29T12:58:41Z,Arif Anxum,hey I am having a huge problem setting up the project on windows all the file names are different and also  nothing works plz help,positive
1169,,rHux0gMZ3Eg,Ugx6wQ1sQs3AA1GEH7R4AaABAg,2021-06-29T12:57:57Z,Zaakir Hussain,What is the terminal that you use??,neutral
1170,,rHux0gMZ3Eg,UgzJjQmoYgvjBSiQyzN4AaABAg,2021-06-29T12:56:40Z,Jeffrey Martin,Brilliant!,positive
1171,,rHux0gMZ3Eg,UgylJM_LKhbBM_CJfYF4AaABAg,2021-06-29T12:52:32Z,Saipratheep Reddy,Diehard fan,neutral
1172,,rHux0gMZ3Eg,UgxE4vJIHog9P7jKZR94AaABAg,2021-06-29T12:47:36Z,Alone with God - Meditation songs & prayer,"Master Mosh thanks a lot, in Russian language we say спасибо большое (spasibo bolchoye) meaning big thanks. I need more for django sir. After watching python for beginners 6 hours and adding this new one i can't stop asking. Yes i know it's not easy for you but you're our boss in Python. It's a language that i want to specialise myself that's why i'm spending hours on it coding. I tested many programming languages but python is my crush and choice for life. As a new graduate Master degree in logicials and administration systems i want to focus only on Python with django for my projects. Please don't stop to release more Python tutos sir including big projects like creating portofolio, website and others",positive
1173,,rHux0gMZ3Eg,Ugw5VsypvjAKyUDNPml4AaABAg,2021-06-29T12:01:36Z,Hendrik,"I have been waiting for a proper Django tutorial. 
Good news:  I will be using vscode for python
Bad news:  betraying and saying goodbye to Pycharm",positive
1174,,rHux0gMZ3Eg,UgyZPeZLonWudzoKelN4AaABAg,2021-06-29T11:04:41Z,Sigitas S,"Ok...beginning for me looks like difficult..lets watch further.....and It is not for me :( I didn't understand nothing at all. Too complicated, too many need to know. Django too difficult for me. Flask is better. Thank you for your video. I will watch other you videos",negative
1175,,rHux0gMZ3Eg,Ugzh491hvB2Zzn4haUR4AaABAg,2021-06-29T09:58:19Z,Asfak Husain,Everything is possible when mosh teach ❣❣❣,neutral
1176,,rHux0gMZ3Eg,UgxVDMVVveywebP26iV4AaABAg,2021-06-29T09:55:54Z,LTBOX,"hello mosh,I I want to buy your  course,but i didn't have any credit card.could i pay for by btcoin or USDT? it seems that ur website didn't supports",neutral
1177,,rHux0gMZ3Eg,Ugww-fdlobmITnVDBT54AaABAg,2021-06-29T09:49:59Z,CLINTON .T. Clinton,I have been waiting for this and finally its here,neutral
1178,,rHux0gMZ3Eg,UgylYMBwh7DJ1vFxwXR4AaABAg,2021-06-29T09:37:30Z,Md Abdul Wahab,If anyone watches your full courses they won't face any problems during job interviews. A few days back a friend of mine was being interviewed online and I knew almost all the answers only because of your courses.,positive
1179,,rHux0gMZ3Eg,UgxJT5FYnEjWNte9u5R4AaABAg,2021-06-29T09:33:41Z,Farrux Marufjonov,"Hi mosh , we wait design patter part 3 pls create this course",neutral
1180,,rHux0gMZ3Eg,Ugy-OYDcnY-sWAAmXlN4AaABAg,2021-06-29T09:21:14Z,Professor Itachi,Can you teach us Laravel with Inertia js,neutral
1181,,rHux0gMZ3Eg,UgxxWzl_8-PIsgm1jt94AaABAg.9PADTmPY8Mu9kzlHJb7VjS,2023-01-17T14:28:11Z,Sai Koushik,@A. Abdal instead of activate put your python folder name,neutral
1182,,rHux0gMZ3Eg,UgxxWzl_8-PIsgm1jt94AaABAg.9PADTmPY8Mu9UtNdpNeS_X,2021-11-18T14:03:48Z,A. Abdal,It didn't work for me,neutral
1183,,rHux0gMZ3Eg,Ugw5Uz_YQgMcFI0zvoF4AaABAg,2021-06-29T08:54:52Z,Salar Ghaffarian,"Awesome explanation, examples. Thank you many times.",positive
1184,,rHux0gMZ3Eg,UgzsyOPjcETA1qn7Tat4AaABAg,2021-06-29T08:41:35Z,Yash Sujai,machii next level ma nee !!!!,neutral
1185,,rHux0gMZ3Eg,UgwALQNyaSgK5kA-G8t4AaABAg,2021-06-29T08:24:15Z,OthmanEmpire,Thanks for the video =),positive
1186,,rHux0gMZ3Eg,UgwhXdnfEjY-Q4VpfFp4AaABAg,2021-06-29T07:47:11Z,vishavjeet sharma,"Hy.... You use which software to create these tutorials ( animations, transitions, graphics) ? Name pls",neutral
1187,,rHux0gMZ3Eg,Ugwg7XeDRrdwCNPpdaN4AaABAg,2021-06-29T07:38:41Z,Ibrahim n Asad.. Two little Brother,I thought django is obsolete,neutral
1188,,rHux0gMZ3Eg,UgwqCIPN2qKn9qNUuwB4AaABAg,2021-06-29T07:36:33Z,Srijan Bhat,I have been waiting for so loooooooooooooooong!Thank you mosh,neutral
1189,,rHux0gMZ3Eg,UgwibvVFPmjZQ4ubEOB4AaABAg,2021-06-29T07:22:14Z,Kamalakar Dagade,I Loves a lot sir  i watcha each and every video from your website and my coding skills are improved thanks a lot for doing that beautiful courses for us and we love to watch you and i am big fan of your❤,positive
1190,,rHux0gMZ3Eg,UgwA1FuXk_ZkdlQtNkd4AaABAg,2021-06-29T07:14:49Z,Code Learner,Please give us web design to development  full course on your YouTube channel,positive
1191,,rHux0gMZ3Eg,UgwWBme-tGE4FflSK-54AaABAg,2021-06-29T07:10:34Z,Pushpak Jain,Sir your courses are really great and crystal clear even a 10 year child can learn programming from your courses. 👍👍👍,positive
1192,,rHux0gMZ3Eg,UgzOZIQnhLb9D58FDnB4AaABAg,2021-06-29T07:03:04Z,Nash S,Awesome.. Thanks Mosh.. any plan to release a course on Kubernetes?,positive
1193,,rHux0gMZ3Eg,Ugw-WEX4mW1jb6EJqDR4AaABAg,2021-06-29T06:53:47Z,Boquan Yin,"Finally....., this is what I've waited for a long time! When will the part 2 come out?",negative
1194,,rHux0gMZ3Eg,Ugwn4VO4syv1l1xKMWh4AaABAg,2021-06-29T06:47:50Z,Prastab Ghimire,WOW!! Also make a Django blog site tutorial,positive
1195,,rHux0gMZ3Eg,Ugz6Wb9rReYcyDQql454AaABAg,2021-06-29T06:44:49Z,Ankur Prashar,Thank you so much mosh sir .. i was waiting for your django course and finally it's here ❤️,positive
1196,,rHux0gMZ3Eg,UgzgY92-SNZxth-nog54AaABAg,2021-06-29T06:41:52Z,Web Developer Pro,"Sir Mosh is best, I like his Teaching method and I already learned MySql from Mosh.",positive
1197,,rHux0gMZ3Eg,UgyLvF-doZ60dqCMkQt4AaABAg,2021-06-29T06:25:30Z,Akash Verma,thank you so much mosh.😊,positive
1198,,rHux0gMZ3Eg,UgyRwq2O7-Ofatjg_sB4AaABAg,2021-06-29T06:05:22Z, Engineer Muhammad Ali Mirza [Bangla],"Jesus said, ""Peace be with you! As the Father has sent me, I am sending you."" - New Testament (John 20:21)
peace be with you bro..",positive
1199,,rHux0gMZ3Eg,UgzJLe_ER9mUunMKZ6h4AaABAg,2021-06-29T05:26:08Z,Emmanuel Ng'wandu,"Thanks Mosh, Can you consider do a svelte tutorial also?",positive
1200,,rHux0gMZ3Eg,UgwMhi-3uH6wt-qHzGx4AaABAg,2021-06-29T05:15:37Z,rupesh kunwar,<3,positive
1201,,rHux0gMZ3Eg,UgwsmDtqbA0DCWk71094AaABAg,2021-06-29T05:12:14Z,Linda Johnson,When are you dropping the next video? thanks for the well explained tutorial .,positive
1202,,rHux0gMZ3Eg,Ugz977DkuK_4CjyAFP94AaABAg,2021-06-29T04:20:39Z,Khondaker Hasan Mohammad Arik,It hurt me very much when I saw Django below 100 ranks in web framework benchmarking! It is only 1.8% fast compared to lithium c++! But I want to know why???,positive
1203,,rHux0gMZ3Eg,Ugx_oJAjOsQFJ6f0UBt4AaABAg,2021-06-29T04:06:12Z,whatsamaiden,Would love a ruby tutorial,positive
1204,,rHux0gMZ3Eg,Ugz4-bv6R2cWDNnX1eF4AaABAg.9P9f7U9-PBj9S8YavlqpHi,2021-09-11T07:13:11Z,CrypticMelon,@MainKt who you,neutral
1205,,rHux0gMZ3Eg,Ugz4-bv6R2cWDNnX1eF4AaABAg.9P9f7U9-PBj9S8Jk3PTJ67,2021-09-11T05:03:21Z,MainKt,Hello,neutral
1206,,rHux0gMZ3Eg,UgxK10s2mXfQIyB6CQN4AaABAg,2021-06-29T03:45:30Z,Ebn Sina,Short link isn't working!,neutral
1207,,rHux0gMZ3Eg,UgydmEvrTko8gmmoTEx4AaABAg,2021-06-29T03:39:03Z,Ebn Sina,Given link is complete one or there will be more part  like your other courses?,positive
1208,,rHux0gMZ3Eg,UgydFh8g1pvrO7Vp2r54AaABAg,2021-06-29T03:16:22Z,Abhinav Prajapati,Thank you so much for posting this Mosh! ❤️,positive
1209,,rHux0gMZ3Eg,UgytKVeHzLDzzWlX2nt4AaABAg,2021-06-29T03:11:54Z,MANOJITH T,Wow lovely to see this course thanks mosh waked up with the good news today!,positive
1210,,rHux0gMZ3Eg,UgzhLZ9APjoKjHQAD4h4AaABAg,2021-06-29T03:09:06Z,Someshvar Vashisht,Hi! I am using PHP for the two Web Applications that I developed for my university. Why should I switch to Python?,positive
1211,,rHux0gMZ3Eg,UgwKYBP3BrCnQX23ucp4AaABAg,2021-06-29T03:01:22Z,Abdulbosit AiM,"You're a mind-reader, 🔥🔥🔥. Thank you so much, that's exactly what I needed",positive
1212,,rHux0gMZ3Eg,UgxjhB1r02arN0PY3ml4AaABAg,2021-06-29T02:38:27Z,SHUBHAM SINHA,🤩😍🤩,neutral
1213,,rHux0gMZ3Eg,UgxmeBvxUr_RuC2R80p4AaABAg.9P9UL2e8K049RTgK-TnV7a,2021-08-25T15:42:02Z,Martyn Birdem,"https://youtu.be/v4KTDqnYuwo -- Take an image using webcam javascript
https://youtu.be/k9yxjfDarqQ  -- currency convertion using Javascript
very usefull content for coding",positive
1214,,rHux0gMZ3Eg,UgwQzHVT5ZchfmhgBJJ4AaABAg,2021-06-29T02:03:25Z,Abdul Basit,"Man, I love it, whats your next course after django?",positive
